date,season,year,month,hour,day,workingday,weather,casual,registered,total
2011-11-05,Winter,2011,Nov,0,Sat,Weekend/Holiday,Clear,4,48,52
2011-11-05,Winter,2011,Nov,1,Sat,Weekend/Holiday,Clear,5,57,62
2011-11-05,Winter,2011,Nov,2,Sat,Weekend/Holiday,Clear,7,24,31
2011-11-05,Winter,2011,Nov,3,Sat,Weekend/Holiday,Clear,0,8,8
2011-11-05,Winter,2011,Nov,4,Sat,Weekend/Holiday,Clear,3,5,8
2011-11-05,Winter,2011,Nov,5,Sat,Weekend/Holiday,Clear,0,2,2
2011-11-05,Winter,2011,Nov,6,Sat,Weekend/Holiday,Clear,3,20,23
2011-11-05,Winter,2011,Nov,7,Sat,Weekend/Holiday,Clear,3,31,34
2011-11-05,Winter,2011,Nov,8,Sat,Weekend/Holiday,Clear,4,80,84
2011-11-05,Winter,2011,Nov,9,Sat,Weekend/Holiday,Clear,30,111,141
2011-11-05,Winter,2011,Nov,10,Sat,Weekend/Holiday,Clear,56,171,227
2011-11-05,Winter,2011,Nov,11,Sat,Weekend/Holiday,Clear,69,169,238
2011-11-05,Winter,2011,Nov,12,Sat,Weekend/Holiday,Clear,137,235,372
2011-11-05,Winter,2011,Nov,13,Sat,Weekend/Holiday,Clear,148,207,355
2011-11-05,Winter,2011,Nov,14,Sat,Weekend/Holiday,Clear,159,227,386
2011-11-05,Winter,2011,Nov,15,Sat,Weekend/Holiday,Clear,141,202,343
2011-11-05,Winter,2011,Nov,16,Sat,Weekend/Holiday,Clear,128,207,335
2011-11-05,Winter,2011,Nov,17,Sat,Weekend/Holiday,Clear,100,234,334
2011-11-05,Winter,2011,Nov,18,Sat,Weekend/Holiday,Clear,52,185,237
2011-11-05,Winter,2011,Nov,19,Sat,Weekend/Holiday,Clear,45,159,204
2011-11-05,Winter,2011,Nov,20,Sat,Weekend/Holiday,Clear,29,136,165
2011-11-05,Winter,2011,Nov,21,Sat,Weekend/Holiday,Clear,19,99,118
2011-11-05,Winter,2011,Nov,22,Sat,Weekend/Holiday,Clear,10,72,82
2011-11-05,Winter,2011,Nov,23,Sat,Weekend/Holiday,Clear,4,81,85
2011-11-06,Winter,2011,Nov,0,Sun,Weekend/Holiday,Clear,10,65,75
2011-11-06,Winter,2011,Nov,1,Sun,Weekend/Holiday,Clear,11,104,115
2011-11-06,Winter,2011,Nov,2,Sun,Weekend/Holiday,Clear,6,23,29
2011-11-06,Winter,2011,Nov,3,Sun,Weekend/Holiday,Clear,5,4,9
2011-11-06,Winter,2011,Nov,4,Sun,Weekend/Holiday,Clear,0,6,6
2011-11-06,Winter,2011,Nov,5,Sun,Weekend/Holiday,Clear,0,5,5
2011-11-06,Winter,2011,Nov,6,Sun,Weekend/Holiday,Clear,5,11,16
2011-11-06,Winter,2011,Nov,7,Sun,Weekend/Holiday,Clear,4,24,28
2011-11-06,Winter,2011,Nov,8,Sun,Weekend/Holiday,Cloudy,19,71,90
2011-11-06,Winter,2011,Nov,9,Sun,Weekend/Holiday,Cloudy,36,134,170
2011-11-06,Winter,2011,Nov,10,Sun,Weekend/Holiday,Clear,76,186,262
2011-11-06,Winter,2011,Nov,11,Sun,Weekend/Holiday,Clear,104,216,320
2011-11-06,Winter,2011,Nov,12,Sun,Weekend/Holiday,Clear,120,226,346
2011-11-06,Winter,2011,Nov,13,Sun,Weekend/Holiday,Clear,105,209,314
2011-11-06,Winter,2011,Nov,14,Sun,Weekend/Holiday,Clear,101,219,320
2011-11-06,Winter,2011,Nov,15,Sun,Weekend/Holiday,Clear,96,210,306
2011-11-06,Winter,2011,Nov,16,Sun,Weekend/Holiday,Clear,84,263,347
2011-11-06,Winter,2011,Nov,17,Sun,Weekend/Holiday,Clear,71,185,256
2011-11-06,Winter,2011,Nov,18,Sun,Weekend/Holiday,Clear,39,146,185
2011-11-06,Winter,2011,Nov,19,Sun,Weekend/Holiday,Clear,21,130,151
2011-11-06,Winter,2011,Nov,20,Sun,Weekend/Holiday,Clear,16,100,116
2011-11-06,Winter,2011,Nov,21,Sun,Weekend/Holiday,Clear,11,77,88
2011-11-06,Winter,2011,Nov,22,Sun,Weekend/Holiday,Clear,5,40,45
2011-11-06,Winter,2011,Nov,23,Sun,Weekend/Holiday,Clear,7,43,50
2011-11-07,Winter,2011,Nov,0,Mon,Working Day,Clear,1,14,15
2011-11-07,Winter,2011,Nov,1,Mon,Working Day,Clear,2,6,8
2011-11-07,Winter,2011,Nov,2,Mon,Working Day,Clear,0,2,2
2011-11-07,Winter,2011,Nov,3,Mon,Working Day,Clear,0,3,3
2011-11-07,Winter,2011,Nov,4,Mon,Working Day,Clear,2,4,6
2011-11-07,Winter,2011,Nov,5,Mon,Working Day,Clear,1,25,26
2011-11-07,Winter,2011,Nov,6,Mon,Working Day,Cloudy,2,97,99
2011-11-07,Winter,2011,Nov,7,Mon,Working Day,Cloudy,6,305,311
2011-11-07,Winter,2011,Nov,8,Mon,Working Day,Cloudy,13,397,410
2011-11-07,Winter,2011,Nov,9,Mon,Working Day,Cloudy,18,156,174
2011-11-07,Winter,2011,Nov,10,Mon,Working Day,Clear,28,95,123
2011-11-07,Winter,2011,Nov,11,Mon,Working Day,Clear,28,100,128
2011-11-07,Winter,2011,Nov,12,Mon,Working Day,Clear,21,158,179
2011-11-07,Winter,2011,Nov,13,Mon,Working Day,Clear,32,157,189
2011-11-07,Winter,2011,Nov,14,Mon,Working Day,Clear,30,115,145
2011-11-07,Winter,2011,Nov,15,Mon,Working Day,Clear,38,132,170
2011-11-07,Winter,2011,Nov,16,Mon,Working Day,Clear,40,255,295
2011-11-07,Winter,2011,Nov,17,Mon,Working Day,Clear,39,489,528
2011-11-07,Winter,2011,Nov,18,Mon,Working Day,Clear,18,407,425
2011-11-07,Winter,2011,Nov,19,Mon,Working Day,Clear,20,280,300
2011-11-07,Winter,2011,Nov,20,Mon,Working Day,Clear,17,187,204
2011-11-07,Winter,2011,Nov,21,Mon,Working Day,Clear,10,129,139
2011-11-07,Winter,2011,Nov,22,Mon,Working Day,Clear,6,102,108
2011-11-07,Winter,2011,Nov,23,Mon,Working Day,Clear,1,47,48
2011-11-08,Winter,2011,Nov,0,Tue,Working Day,Clear,0,18,18
2011-11-08,Winter,2011,Nov,1,Tue,Working Day,Clear,3,8,11
2011-11-08,Winter,2011,Nov,2,Tue,Working Day,Clear,0,1,1
2011-11-08,Winter,2011,Nov,3,Tue,Working Day,Clear,0,3,3
2011-11-08,Winter,2011,Nov,4,Tue,Working Day,Clear,0,4,4
2011-11-08,Winter,2011,Nov,5,Tue,Working Day,Clear,1,17,18
2011-11-08,Winter,2011,Nov,6,Tue,Working Day,Clear,3,96,99
2011-11-08,Winter,2011,Nov,7,Tue,Working Day,Clear,7,316,323
2011-11-08,Winter,2011,Nov,8,Tue,Working Day,Clear,11,455,466
2011-11-08,Winter,2011,Nov,9,Tue,Working Day,Clear,14,177,191
2011-11-08,Winter,2011,Nov,10,Tue,Working Day,Clear,25,104,129
2011-11-08,Winter,2011,Nov,11,Tue,Working Day,Clear,21,126,147
2011-11-08,Winter,2011,Nov,12,Tue,Working Day,Clear,28,175,203
2011-11-08,Winter,2011,Nov,13,Tue,Working Day,Clear,31,165,196
2011-11-08,Winter,2011,Nov,14,Tue,Working Day,Clear,32,129,161
2011-11-08,Winter,2011,Nov,15,Tue,Working Day,Clear,33,155,188
2011-11-08,Winter,2011,Nov,16,Tue,Working Day,Clear,39,250,289
2011-11-08,Winter,2011,Nov,17,Tue,Working Day,Clear,40,459,499
2011-11-08,Winter,2011,Nov,18,Tue,Working Day,Clear,30,432,462
2011-11-08,Winter,2011,Nov,19,Tue,Working Day,Clear,14,264,278
2011-11-08,Winter,2011,Nov,20,Tue,Working Day,Clear,12,169,181
2011-11-08,Winter,2011,Nov,21,Tue,Working Day,Clear,16,166,182
2011-11-08,Winter,2011,Nov,22,Tue,Working Day,Clear,13,95,108
2011-11-08,Winter,2011,Nov,23,Tue,Working Day,Clear,3,45,48
2011-11-09,Winter,2011,Nov,0,Wed,Working Day,Clear,0,13,13
2011-11-09,Winter,2011,Nov,1,Wed,Working Day,Clear,0,10,10
2011-11-09,Winter,2011,Nov,2,Wed,Working Day,Clear,0,5,5
2011-11-09,Winter,2011,Nov,3,Wed,Working Day,Clear,0,4,4
2011-11-09,Winter,2011,Nov,4,Wed,Working Day,Clear,0,4,4
2011-11-09,Winter,2011,Nov,5,Wed,Working Day,Clear,0,28,28
2011-11-09,Winter,2011,Nov,6,Wed,Working Day,Clear,0,98,98
2011-11-09,Winter,2011,Nov,7,Wed,Working Day,Clear,0,300,300
2011-11-09,Winter,2011,Nov,8,Wed,Working Day,Clear,19,437,456
2011-11-09,Winter,2011,Nov,9,Wed,Working Day,Clear,22,197,219
2011-11-09,Winter,2011,Nov,10,Wed,Working Day,Clear,16,89,105
2011-11-09,Winter,2011,Nov,11,Wed,Working Day,Clear,21,131,152
2011-11-09,Winter,2011,Nov,12,Wed,Working Day,Clear,24,156,180
2011-11-09,Winter,2011,Nov,13,Wed,Working Day,Clear,31,136,167
2011-11-09,Winter,2011,Nov,14,Wed,Working Day,Clear,26,153,179
2011-11-09,Winter,2011,Nov,15,Wed,Working Day,Clear,21,130,151
2011-11-09,Winter,2011,Nov,16,Wed,Working Day,Clear,24,257,281
2011-11-09,Winter,2011,Nov,17,Wed,Working Day,Clear,27,458,485
2011-11-09,Winter,2011,Nov,18,Wed,Working Day,Clear,21,387,408
2011-11-09,Winter,2011,Nov,19,Wed,Working Day,Clear,12,292,304
2011-11-09,Winter,2011,Nov,20,Wed,Working Day,Clear,18,201,219
2011-11-09,Winter,2011,Nov,21,Wed,Working Day,Clear,9,152,161
2011-11-09,Winter,2011,Nov,22,Wed,Working Day,Clear,9,105,114
2011-11-09,Winter,2011,Nov,23,Wed,Working Day,Clear,5,61,66
2011-11-10,Winter,2011,Nov,0,Thu,Working Day,Clear,0,24,24
2011-11-10,Winter,2011,Nov,1,Thu,Working Day,Cloudy,1,10,11
2011-11-10,Winter,2011,Nov,2,Thu,Working Day,Cloudy,0,5,5
2011-11-10,Winter,2011,Nov,3,Thu,Working Day,Clear,0,11,11
2011-11-10,Winter,2011,Nov,4,Thu,Working Day,Clear,1,2,3
2011-11-10,Winter,2011,Nov,5,Thu,Working Day,Cloudy,1,22,23
2011-11-10,Winter,2011,Nov,6,Thu,Working Day,Cloudy,4,110,114
2011-11-10,Winter,2011,Nov,7,Thu,Working Day,Cloudy,6,266,272
2011-11-10,Winter,2011,Nov,8,Thu,Working Day,Cloudy,18,418,436
2011-11-10,Winter,2011,Nov,9,Thu,Working Day,Cloudy,23,188,211
2011-11-10,Winter,2011,Nov,10,Thu,Working Day,Cloudy,17,100,117
2011-11-10,Winter,2011,Nov,11,Thu,Working Day,Cloudy,9,99,108
2011-11-10,Winter,2011,Nov,12,Thu,Working Day,Cloudy,18,149,167
2011-11-10,Winter,2011,Nov,13,Thu,Working Day,Light Snow/Rain,9,87,96
2011-11-10,Winter,2011,Nov,14,Thu,Working Day,Light Snow/Rain,6,58,64
2011-11-10,Winter,2011,Nov,15,Thu,Working Day,Light Snow/Rain,5,57,62
2011-11-10,Winter,2011,Nov,16,Thu,Working Day,Light Snow/Rain,6,67,73
2011-11-10,Winter,2011,Nov,17,Thu,Working Day,Light Snow/Rain,9,168,177
2011-11-10,Winter,2011,Nov,18,Thu,Working Day,Cloudy,10,263,273
2011-11-10,Winter,2011,Nov,19,Thu,Working Day,Cloudy,19,192,211
2011-11-10,Winter,2011,Nov,20,Thu,Working Day,Cloudy,8,160,168
2011-11-10,Winter,2011,Nov,21,Thu,Working Day,Clear,6,130,136
2011-11-10,Winter,2011,Nov,22,Thu,Working Day,Clear,5,84,89
2011-11-10,Winter,2011,Nov,23,Thu,Working Day,Cloudy,9,73,82
2011-11-11,Winter,2011,Nov,0,Fri,Weekend/Holiday,Clear,10,56,66
2011-11-11,Winter,2011,Nov,1,Fri,Weekend/Holiday,Clear,3,16,19
2011-11-11,Winter,2011,Nov,2,Fri,Weekend/Holiday,Clear,1,10,11
2011-11-11,Winter,2011,Nov,3,Fri,Weekend/Holiday,Clear,0,6,6
2011-11-11,Winter,2011,Nov,4,Fri,Weekend/Holiday,Clear,0,8,8
2011-11-11,Winter,2011,Nov,5,Fri,Weekend/Holiday,Clear,0,13,13
2011-11-11,Winter,2011,Nov,6,Fri,Weekend/Holiday,Clear,0,46,46
2011-11-11,Winter,2011,Nov,7,Fri,Weekend/Holiday,Clear,5,116,121
2011-11-11,Winter,2011,Nov,8,Fri,Weekend/Holiday,Clear,9,249,258
2011-11-11,Winter,2011,Nov,9,Fri,Weekend/Holiday,Clear,15,186,201
2011-11-11,Winter,2011,Nov,10,Fri,Weekend/Holiday,Clear,38,162,200
2011-11-11,Winter,2011,Nov,11,Fri,Weekend/Holiday,Clear,20,150,170
2011-11-11,Winter,2011,Nov,12,Fri,Weekend/Holiday,Clear,41,198,239
2011-11-11,Winter,2011,Nov,13,Fri,Weekend/Holiday,Clear,57,179,236
2011-11-11,Winter,2011,Nov,14,Fri,Weekend/Holiday,Clear,64,183,247
2011-11-11,Winter,2011,Nov,15,Fri,Weekend/Holiday,Clear,29,187,216
2011-11-11,Winter,2011,Nov,16,Fri,Weekend/Holiday,Clear,49,189,238
2011-11-11,Winter,2011,Nov,17,Fri,Weekend/Holiday,Clear,24,286,310
2011-11-11,Winter,2011,Nov,18,Fri,Weekend/Holiday,Clear,23,185,208
2011-11-11,Winter,2011,Nov,19,Fri,Weekend/Holiday,Clear,17,182,199
2011-11-11,Winter,2011,Nov,20,Fri,Weekend/Holiday,Clear,12,97,109
2011-11-11,Winter,2011,Nov,21,Fri,Weekend/Holiday,Clear,4,79,83
2011-11-11,Winter,2011,Nov,22,Fri,Weekend/Holiday,Clear,13,78,91
2011-11-11,Winter,2011,Nov,23,Fri,Weekend/Holiday,Clear,6,67,73
2011-11-12,Winter,2011,Nov,0,Sat,Weekend/Holiday,Clear,12,52,64
2011-11-12,Winter,2011,Nov,1,Sat,Weekend/Holiday,Clear,9,45,54
2011-11-12,Winter,2011,Nov,2,Sat,Weekend/Holiday,Clear,7,39,46
2011-11-12,Winter,2011,Nov,3,Sat,Weekend/Holiday,Clear,4,13,17
2011-11-12,Winter,2011,Nov,4,Sat,Weekend/Holiday,Clear,0,7,7
2011-11-12,Winter,2011,Nov,5,Sat,Weekend/Holiday,Clear,1,3,4
2011-11-12,Winter,2011,Nov,6,Sat,Weekend/Holiday,Clear,0,7,7
2011-11-12,Winter,2011,Nov,7,Sat,Weekend/Holiday,Clear,3,24,27
2011-11-12,Winter,2011,Nov,8,Sat,Weekend/Holiday,Clear,14,87,101
2011-11-12,Winter,2011,Nov,9,Sat,Weekend/Holiday,Clear,18,142,160
2011-11-12,Winter,2011,Nov,10,Sat,Weekend/Holiday,Clear,62,170,232
2011-11-12,Winter,2011,Nov,11,Sat,Weekend/Holiday,Clear,102,213,315
2011-11-12,Winter,2011,Nov,12,Sat,Weekend/Holiday,Clear,142,224,366
2011-11-12,Winter,2011,Nov,13,Sat,Weekend/Holiday,Clear,128,225,353
2011-11-12,Winter,2011,Nov,14,Sat,Weekend/Holiday,Clear,191,244,435
2011-11-12,Winter,2011,Nov,15,Sat,Weekend/Holiday,Clear,165,221,386
2011-11-12,Winter,2011,Nov,16,Sat,Weekend/Holiday,Clear,137,224,361
2011-11-12,Winter,2011,Nov,17,Sat,Weekend/Holiday,Clear,92,193,285
2011-11-12,Winter,2011,Nov,18,Sat,Weekend/Holiday,Clear,53,150,203
2011-11-12,Winter,2011,Nov,19,Sat,Weekend/Holiday,Clear,32,139,171
2011-11-12,Winter,2011,Nov,20,Sat,Weekend/Holiday,Clear,31,101,132
2011-11-12,Winter,2011,Nov,21,Sat,Weekend/Holiday,Clear,19,103,122
2011-11-12,Winter,2011,Nov,22,Sat,Weekend/Holiday,Clear,30,88,118
2011-11-12,Winter,2011,Nov,23,Sat,Weekend/Holiday,Clear,23,78,101
2011-11-13,Winter,2011,Nov,0,Sun,Weekend/Holiday,Cloudy,12,61,73
2011-11-13,Winter,2011,Nov,1,Sun,Weekend/Holiday,Cloudy,13,58,71
2011-11-13,Winter,2011,Nov,2,Sun,Weekend/Holiday,Clear,9,48,57
2011-11-13,Winter,2011,Nov,3,Sun,Weekend/Holiday,Cloudy,8,20,28
2011-11-13,Winter,2011,Nov,4,Sun,Weekend/Holiday,Cloudy,1,5,6
2011-11-13,Winter,2011,Nov,5,Sun,Weekend/Holiday,Clear,2,3,5
2011-11-13,Winter,2011,Nov,6,Sun,Weekend/Holiday,Clear,5,18,23
2011-11-13,Winter,2011,Nov,7,Sun,Weekend/Holiday,Clear,13,30,43
2011-11-13,Winter,2011,Nov,8,Sun,Weekend/Holiday,Clear,24,55,79
2011-11-13,Winter,2011,Nov,9,Sun,Weekend/Holiday,Clear,38,97,135
2011-11-13,Winter,2011,Nov,10,Sun,Weekend/Holiday,Clear,63,178,241
2011-11-13,Winter,2011,Nov,11,Sun,Weekend/Holiday,Clear,108,187,295
2011-11-13,Winter,2011,Nov,12,Sun,Weekend/Holiday,Cloudy,112,242,354
2011-11-13,Winter,2011,Nov,13,Sun,Weekend/Holiday,Cloudy,105,234,339
2011-11-13,Winter,2011,Nov,14,Sun,Weekend/Holiday,Cloudy,108,263,371
2011-11-13,Winter,2011,Nov,15,Sun,Weekend/Holiday,Cloudy,89,221,310
2011-11-13,Winter,2011,Nov,16,Sun,Weekend/Holiday,Cloudy,93,226,319
2011-11-13,Winter,2011,Nov,17,Sun,Weekend/Holiday,Clear,44,187,231
2011-11-13,Winter,2011,Nov,18,Sun,Weekend/Holiday,Clear,35,155,190
2011-11-13,Winter,2011,Nov,19,Sun,Weekend/Holiday,Clear,36,121,157
2011-11-13,Winter,2011,Nov,20,Sun,Weekend/Holiday,Clear,24,115,139
2011-11-13,Winter,2011,Nov,21,Sun,Weekend/Holiday,Clear,19,76,95
2011-11-13,Winter,2011,Nov,22,Sun,Weekend/Holiday,Clear,25,64,89
2011-11-13,Winter,2011,Nov,23,Sun,Weekend/Holiday,Clear,18,49,67
2011-11-14,Winter,2011,Nov,0,Mon,Working Day,Clear,8,22,30
2011-11-14,Winter,2011,Nov,1,Mon,Working Day,Clear,5,6,11
2011-11-14,Winter,2011,Nov,2,Mon,Working Day,Clear,7,10,17
2011-11-14,Winter,2011,Nov,3,Mon,Working Day,Clear,4,3,7
2011-11-14,Winter,2011,Nov,4,Mon,Working Day,Clear,0,5,5
2011-11-14,Winter,2011,Nov,5,Mon,Working Day,Cloudy,0,19,19
2011-11-14,Winter,2011,Nov,6,Mon,Working Day,Cloudy,10,104,114
2011-11-14,Winter,2011,Nov,7,Mon,Working Day,Clear,11,311,322
2011-11-14,Winter,2011,Nov,8,Mon,Working Day,Cloudy,27,425,452
2011-11-14,Winter,2011,Nov,9,Mon,Working Day,Cloudy,29,204,233
2011-11-14,Winter,2011,Nov,10,Mon,Working Day,Cloudy,26,85,111
2011-11-14,Winter,2011,Nov,11,Mon,Working Day,Cloudy,22,106,128
2011-11-14,Winter,2011,Nov,12,Mon,Working Day,Clear,36,166,202
2011-11-14,Winter,2011,Nov,13,Mon,Working Day,Clear,50,153,203
2011-11-14,Winter,2011,Nov,14,Mon,Working Day,Clear,47,138,185
2011-11-14,Winter,2011,Nov,15,Mon,Working Day,Clear,53,142,195
2011-11-14,Winter,2011,Nov,16,Mon,Working Day,Clear,51,264,315
2011-11-14,Winter,2011,Nov,17,Mon,Working Day,Clear,55,464,519
2011-11-14,Winter,2011,Nov,18,Mon,Working Day,Clear,29,460,489
2011-11-14,Winter,2011,Nov,19,Mon,Working Day,Clear,28,274,302
2011-11-14,Winter,2011,Nov,20,Mon,Working Day,Clear,30,210,240
2011-11-14,Winter,2011,Nov,21,Mon,Working Day,Clear,37,176,213
2011-11-14,Winter,2011,Nov,22,Mon,Working Day,Clear,17,96,113
2011-11-14,Winter,2011,Nov,23,Mon,Working Day,Clear,13,48,61
2011-11-15,Winter,2011,Nov,0,Tue,Working Day,Clear,7,15,22
2011-11-15,Winter,2011,Nov,1,Tue,Working Day,Clear,5,5,10
2011-11-15,Winter,2011,Nov,2,Tue,Working Day,Clear,7,8,15
2011-11-15,Winter,2011,Nov,3,Tue,Working Day,Cloudy,0,4,4
2011-11-15,Winter,2011,Nov,4,Tue,Working Day,Clear,1,6,7
2011-11-15,Winter,2011,Nov,5,Tue,Working Day,Clear,2,26,28
2011-11-15,Winter,2011,Nov,6,Tue,Working Day,Cloudy,4,104,108
2011-11-15,Winter,2011,Nov,7,Tue,Working Day,Cloudy,21,298,319
2011-11-15,Winter,2011,Nov,8,Tue,Working Day,Cloudy,27,453,480
2011-11-15,Winter,2011,Nov,9,Tue,Working Day,Cloudy,26,174,200
2011-11-15,Winter,2011,Nov,10,Tue,Working Day,Cloudy,23,115,138
2011-11-15,Winter,2011,Nov,11,Tue,Working Day,Cloudy,18,116,134
2011-11-15,Winter,2011,Nov,12,Tue,Working Day,Cloudy,28,148,176
2011-11-15,Winter,2011,Nov,13,Tue,Working Day,Light Snow/Rain,21,132,153
2011-11-15,Winter,2011,Nov,14,Tue,Working Day,Cloudy,27,120,147
2011-11-15,Winter,2011,Nov,15,Tue,Working Day,Cloudy,36,155,191
2011-11-15,Winter,2011,Nov,16,Tue,Working Day,Cloudy,31,240,271
2011-11-15,Winter,2011,Nov,17,Tue,Working Day,Cloudy,29,422,451
2011-11-15,Winter,2011,Nov,18,Tue,Working Day,Cloudy,27,414,441
2011-11-15,Winter,2011,Nov,19,Tue,Working Day,Cloudy,27,259,286
2011-11-15,Winter,2011,Nov,20,Tue,Working Day,Cloudy,26,212,238
2011-11-15,Winter,2011,Nov,21,Tue,Working Day,Cloudy,23,145,168
2011-11-15,Winter,2011,Nov,22,Tue,Working Day,Cloudy,19,109,128
2011-11-15,Winter,2011,Nov,23,Tue,Working Day,Cloudy,14,66,80
2011-11-16,Winter,2011,Nov,0,Wed,Working Day,Cloudy,5,26,31
2011-11-16,Winter,2011,Nov,1,Wed,Working Day,Light Snow/Rain,0,5,5
2011-11-16,Winter,2011,Nov,2,Wed,Working Day,Cloudy,4,6,10
2011-11-16,Winter,2011,Nov,3,Wed,Working Day,Cloudy,2,3,5
2011-11-16,Winter,2011,Nov,4,Wed,Working Day,Cloudy,1,3,4
2011-11-16,Winter,2011,Nov,5,Wed,Working Day,Light Snow/Rain,0,13,13
2011-11-16,Winter,2011,Nov,6,Wed,Working Day,Cloudy,4,52,56
2011-11-16,Winter,2011,Nov,7,Wed,Working Day,Light Snow/Rain,7,130,137
2011-11-16,Winter,2011,Nov,8,Wed,Working Day,Light Snow/Rain,9,223,232
2011-11-16,Winter,2011,Nov,9,Wed,Working Day,Light Snow/Rain,5,77,82
2011-11-16,Winter,2011,Nov,10,Wed,Working Day,Light Snow/Rain,4,32,36
2011-11-16,Winter,2011,Nov,11,Wed,Working Day,Light Snow/Rain,7,53,60
2011-11-16,Winter,2011,Nov,12,Wed,Working Day,Light Snow/Rain,5,49,54
2011-11-16,Winter,2011,Nov,13,Wed,Working Day,Light Snow/Rain,6,52,58
2011-11-16,Winter,2011,Nov,14,Wed,Working Day,Cloudy,12,49,61
2011-11-16,Winter,2011,Nov,15,Wed,Working Day,Light Snow/Rain,16,50,66
2011-11-16,Winter,2011,Nov,16,Wed,Working Day,Light Snow/Rain,13,110,123
2011-11-16,Winter,2011,Nov,17,Wed,Working Day,Cloudy,17,216,233
2011-11-16,Winter,2011,Nov,18,Wed,Working Day,Light Snow/Rain,13,176,189
2011-11-16,Winter,2011,Nov,19,Wed,Working Day,Light Snow/Rain,3,108,111
2011-11-16,Winter,2011,Nov,20,Wed,Working Day,Light Snow/Rain,5,94,99
2011-11-16,Winter,2011,Nov,21,Wed,Working Day,Light Snow/Rain,3,72,75
2011-11-16,Winter,2011,Nov,22,Wed,Working Day,Light Snow/Rain,1,45,46
2011-11-16,Winter,2011,Nov,23,Wed,Working Day,Light Snow/Rain,3,28,31
2011-11-17,Winter,2011,Nov,0,Thu,Working Day,Cloudy,2,22,24
2011-11-17,Winter,2011,Nov,1,Thu,Working Day,Cloudy,0,5,5
2011-11-17,Winter,2011,Nov,2,Thu,Working Day,Cloudy,0,5,5
2011-11-17,Winter,2011,Nov,3,Thu,Working Day,Cloudy,0,3,3
2011-11-17,Winter,2011,Nov,4,Thu,Working Day,Cloudy,1,3,4
2011-11-17,Winter,2011,Nov,5,Thu,Working Day,Light Snow/Rain,1,21,22
2011-11-17,Winter,2011,Nov,6,Thu,Working Day,Light Snow/Rain,3,72,75
2011-11-17,Winter,2011,Nov,7,Thu,Working Day,Light Snow/Rain,4,164,168
2011-11-17,Winter,2011,Nov,8,Thu,Working Day,Light Snow/Rain,12,343,355
2011-11-17,Winter,2011,Nov,9,Thu,Working Day,Cloudy,14,184,198
2011-11-17,Winter,2011,Nov,10,Thu,Working Day,Cloudy,7,74,81
2011-11-17,Winter,2011,Nov,11,Thu,Working Day,Light Snow/Rain,4,93,97
2011-11-17,Winter,2011,Nov,12,Thu,Working Day,Cloudy,6,115,121
2011-11-17,Winter,2011,Nov,13,Thu,Working Day,Cloudy,15,109,124
2011-11-17,Winter,2011,Nov,14,Thu,Working Day,Cloudy,5,105,110
2011-11-17,Winter,2011,Nov,15,Thu,Working Day,Cloudy,10,106,116
2011-11-17,Winter,2011,Nov,16,Thu,Working Day,Clear,8,187,195
2011-11-17,Winter,2011,Nov,17,Thu,Working Day,Clear,20,379,399
2011-11-17,Winter,2011,Nov,18,Thu,Working Day,Clear,9,298,307
2011-11-17,Winter,2011,Nov,19,Thu,Working Day,Clear,7,210,217
2011-11-17,Winter,2011,Nov,20,Thu,Working Day,Clear,7,162,169
2011-11-17,Winter,2011,Nov,21,Thu,Working Day,Clear,3,113,116
2011-11-17,Winter,2011,Nov,22,Thu,Working Day,Clear,1,83,84
2011-11-17,Winter,2011,Nov,23,Thu,Working Day,Clear,0,58,58
2011-11-18,Winter,2011,Nov,0,Fri,Working Day,Clear,2,28,30
2011-11-18,Winter,2011,Nov,1,Fri,Working Day,Clear,0,10,10
2011-11-18,Winter,2011,Nov,2,Fri,Working Day,Clear,2,8,10
2011-11-18,Winter,2011,Nov,3,Fri,Working Day,Clear,0,2,2
2011-11-18,Winter,2011,Nov,4,Fri,Working Day,Clear,0,5,5
2011-11-18,Winter,2011,Nov,5,Fri,Working Day,Clear,0,22,22
2011-11-18,Winter,2011,Nov,6,Fri,Working Day,Clear,1,70,71
2011-11-18,Winter,2011,Nov,7,Fri,Working Day,Clear,5,211,216
2011-11-18,Winter,2011,Nov,8,Fri,Working Day,Clear,6,369,375
2011-11-18,Winter,2011,Nov,9,Fri,Working Day,Clear,6,207,213
2011-11-18,Winter,2011,Nov,10,Fri,Working Day,Clear,10,105,115
2011-11-18,Winter,2011,Nov,11,Fri,Working Day,Clear,18,122,140
2011-11-18,Winter,2011,Nov,12,Fri,Working Day,Clear,22,143,165
2011-11-18,Winter,2011,Nov,13,Fri,Working Day,Clear,31,146,177
2011-11-18,Winter,2011,Nov,14,Fri,Working Day,Clear,31,123,154
2011-11-18,Winter,2011,Nov,15,Fri,Working Day,Clear,27,151,178
2011-11-18,Winter,2011,Nov,16,Fri,Working Day,Clear,19,190,209
2011-11-18,Winter,2011,Nov,17,Fri,Working Day,Clear,17,361,378
2011-11-18,Winter,2011,Nov,18,Fri,Working Day,Clear,16,312,328
2011-11-18,Winter,2011,Nov,19,Fri,Working Day,Clear,7,183,190
2011-11-18,Winter,2011,Nov,20,Fri,Working Day,Clear,8,129,137
2011-11-18,Winter,2011,Nov,21,Fri,Working Day,Clear,3,108,111
